t_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
1,-0.0168,0.9462,-0.3633,-2.380,0.770,-0.490
11,-0.0290,0.9423,-0.3665,-2.170,0.490,-0.560
21,-0.0381,0.9394,-0.3714,-2.520,0.140,-0.700
31,-0.0447,0.9348,-0.3750,-2.660,-0.350,-0.630
41,-0.0437,0.9301,-0.3777,-2.800,-0.490,-0.350
51,-0.0344,0.9328,-0.3814,-3.150,-0.770,-0.140
61,-0.0259,0.9374,-0.3816,-2.940,0.070,0.000
71,-0.0217,0.9404,-0.3821,-2.450,0.770,0.140
80,-0.0198,0.9399,-0.3877,-1.680,1.680,0.210
90,-0.0205,0.9350,-0.3928,-0.910,2.240,0.280
100,-0.0246,0.9311,-0.3980,-0.840,2.450,0.280
110,-0.0278,0.9260,-0.4085,-1.750,1.960,0.630
120,-0.0220,0.9265,-0.4102,-2.520,1.330,0.770
130,-0.0146,0.9294,-0.4072,-3.080,0.980,1.190
140,-0.0088,0.9367,-0.3989,-3.360,0.280,1.680
150,-0.0061,0.9406,-0.3941,-2.730,-0.210,1.750
160,-0.0085,0.9409,-0.3914,-1.820,-0.490,1.680
170,-0.0205,0.9355,-0.3965,0.070,-1.050,0.980
180,-0.0266,0.9296,-0.4004,0.630,-1.260,0.560
190,-0.0290,0.9267,-0.4033,0.490,-1.610,0.490
200,-0.0315,0.9274,-0.4026,0.070,-2.100,0.280
209,-0.0300,0.9321,-0.3982,-0.350,-2.240,0.280
219,-0.0303,0.9353,-0.3924,-0.420,-1.890,0.490
229,-0.0376,0.9396,-0.3836,0.140,-0.980,1.050
239,-0.0410,0.9401,-0.3828,0.630,-0.420,1.120
249,-0.0451,0.9394,-0.3860,0.700,-0.350,1.330
259,-0.0495,0.9345,-0.3897,0.420,-0.560,1.260
269,-0.0498,0.9323,-0.3899,-0.070,-0.700,1.120
279,-0.0444,0.9304,-0.3880,-0.420,-1.050,1.050
289,-0.0329,0.9355,-0.3838,-0.490,-0.700,0.280
299,-0.0300,0.9360,-0.3819,-0.070,-0.140,-0.280
309,-0.0266,0.9362,-0.3833,0.490,0.350,-0.350
319,-0.0227,0.9365,-0.3855,0.840,0.840,-0.420
329,-0.0205,0.9399,-0.3872,1.400,0.700,-0.700
338,-0.0232,0.9421,-0.3938,1.680,0.280,-0.630
348,-0.0249,0.9426,-0.3948,2.800,-0.630,-0.210
358,-0.0264,0.9428,-0.3924,3.360,-1.470,-0.140
368,-0.0251,0.9389,-0.3899,3.920,-2.170,-0.280
378,-0.0205,0.9382,-0.3892,4.340,-2.450,-0.420
388,-0.0171,0.9399,-0.3919,5.110,-3.080,-0.630
398,-0.0100,0.9426,-0.3938,5.530,-3.080,-0.840
408,0.0029,0.9516,-0.3884,5.740,-2.240,-1.820
418,0.0000,0.9489,-0.3853,6.300,-2.310,-2.240
428,-0.0071,0.9426,-0.3858,7.280,-2.170,-2.170
438,-0.0173,0.9360,-0.3894,8.400,-1.750,-2.100
448,-0.0259,0.9301,-0.3945,9.100,-0.770,-1.890
458,-0.0271,0.9306,-0.3994,9.310,0.630,-1.540
468,-0.0261,0.9453,-0.4055,8.050,3.290,-0.560
477,-0.0227,0.9575,-0.4053,7.560,3.430,0.350
487,-0.0232,0.9638,-0.4004,7.560,2.590,0.980
497,-0.0288,0.9662,-0.3977,8.330,1.120,1.190
507,-0.0234,0.9655,-0.3994,9.590,-0.630,1.400
517,-0.0310,0.9575,-0.3975,11.130,-2.100,1.120
527,-0.0322,0.9448,-0.3904,13.370,-3.640,-0.210
537,-0.0371,0.9472,-0.3865,14.280,-3.500,-0.840
547,-0.0476,0.9492,-0.3843,14.770,-2.730,-1.890
557,-0.0564,0.9536,-0.3819,15.120,-1.540,-2.380
567,-0.0671,0.9587,-0.3819,15.610,-0.630,-2.310
577,-0.0747,0.9640,-0.3789,16.380,0.000,-2.380
587,-0.0849,0.9665,-0.3787,18.130,1.260,-3.080
597,-0.0895,0.9628,-0.3772,18.690,1.330,-3.290
606,-0.0874,0.9575,-0.3731,19.950,1.260,-3.780
616,-0.0852,0.9545,-0.3704,21.210,1.540,-4.200
626,-0.0827,0.9543,-0.3640,22.050,1.960,-4.760
636,-0.0744,0.9560,-0.3479,22.330,2.240,-5.390
646,-0.0630,0.9560,-0.3396,23.100,1.400,-5.670
656,-0.0532,0.9570,-0.3326,22.890,0.770,-5.670
666,-0.0498,0.9548,-0.3311,22.540,0.350,-5.390
676,-0.0412,0.9548,-0.3284,22.400,0.560,-5.040
686,-0.0361,0.9572,-0.3289,22.540,1.120,-4.620
696,-0.0132,0.9667,-0.3226,22.750,1.890,-4.340
706,-0.0049,0.9711,-0.3192,23.590,2.520,-4.130
716,0.0039,0.9794,-0.3160,23.660,2.800,-3.990
725,0.0066,0.9826,-0.3082,24.150,3.220,-3.990
735,0.0056,0.9801,-0.3065,25.620,2.520,-4.060
745,-0.0041,0.9806,-0.3062,27.230,1.960,-4.270
755,-0.0205,0.9728,-0.3104,28.630,1.120,-4.900
765,-0.0266,0.9787,-0.3116,29.120,2.310,-5.950
775,-0.0349,0.9816,-0.3123,29.400,2.730,-6.510
785,-0.0381,0.9814,-0.3138,30.450,3.430,-6.790
795,-0.0422,0.9831,-0.3126,30.940,4.690,-6.790
805,-0.0373,0.9838,-0.3055,31.010,6.930,-6.510
815,-0.0493,0.9797,-0.2948,31.430,8.330,-6.230
825,-0.0444,0.9809,-0.2804,31.640,10.710,-6.580
835,-0.0593,0.9860,-0.2794,31.780,10.850,-6.720
845,-0.0527,0.9872,-0.2706,32.340,11.060,-6.930
854,-0.0444,0.9882,-0.2586,32.760,11.480,-7.490
864,-0.0371,0.9894,-0.2535,33.740,11.270,-7.840
874,-0.0298,0.9911,-0.2408,35.140,11.480,-8.330
884,-0.0251,0.9838,-0.2374,37.870,13.300,-9.590
894,-0.0220,0.9755,-0.2323,38.570,14.210,-9.870
904,-0.0242,0.9706,-0.2264,38.150,14.490,-10.010
914,-0.0088,0.9611,-0.2198,36.960,14.840,-10.220
924,-0.0081,0.9577,-0.2089,35.140,14.560,-10.150
934,0.0000,0.9687,-0.1935,33.810,13.510,-10.150
944,-0.0024,0.9716,-0.1832,32.270,12.880,-10.220
954,0.0081,0.9758,-0.1718,31.430,14.140,-10.850
964,0.0068,0.9784,-0.1749,31.010,15.890,-11.550
974,0.0115,0.9726,-0.1740,31.010,15.960,-12.390
984,0.0098,0.9714,-0.1749,30.170,15.190,-13.300
993,0.0032,0.9758,-0.1588,29.190,14.700,-13.860
1003,0.0051,0.9826,-0.1581,27.930,12.320,-15.050
1013,0.0037,0.9914,-0.1505,27.090,11.970,-15.400
1023,0.0037,0.9967,-0.1447,26.670,11.480,-16.100
1033,0.0037,1.0048,-0.1401,26.460,10.150,-16.730
1043,0.0015,1.0058,-0.1337,26.460,8.050,-17.150
1053,0.0110,1.0004,-0.1225,26.600,6.580,-17.360
1063,0.0122,0.9936,-0.1142,26.740,4.480,-17.640
1073,0.0159,0.9838,-0.1078,26.250,3.360,-17.500
1083,0.0227,0.9777,-0.0993,25.760,2.380,-17.500
1093,0.0305,0.9687,-0.0944,25.200,1.820,-17.920
1103,0.0307,0.9645,-0.0920,24.640,1.190,-17.710
1113,0.0320,0.9628,-0.0830,23.870,1.260,-17.360
1122,0.0315,0.9597,-0.0815,23.380,2.170,-16.870
1132,0.0386,0.9618,-0.0769,22.680,3.360,-16.450
1142,0.0439,0.9618,-0.0695,22.260,3.990,-15.890
1152,0.0573,0.9618,-0.0627,21.700,4.550,-15.260
1162,0.0559,0.9684,-0.0612,20.790,4.620,-14.980
1172,0.0637,0.9816,-0.0517,20.160,4.620,-14.700
1182,0.0676,0.9916,-0.0539,19.950,5.040,-14.910
1192,0.0551,0.9958,-0.0510,20.090,5.180,-15.260
1202,0.0488,0.9977,-0.0542,20.790,5.180,-15.750
1212,0.0422,1.0016,-0.0510,21.350,5.040,-16.100
1222,0.0361,1.0004,-0.0444,22.050,5.530,-16.730
1232,0.0432,0.9921,-0.0229,23.170,8.610,-16.240
1242,0.0493,0.9872,-0.0203,23.520,10.010,-16.030
1252,0.0573,0.9870,-0.0156,22.890,11.410,-15.470
1261,0.0676,0.9848,-0.0229,22.400,12.110,-15.190
1271,0.0705,0.9872,-0.0203,21.980,12.530,-15.120
1281,0.0864,0.9850,-0.0195,21.280,13.440,-15.400
1291,0.1071,0.9870,-0.0185,19.950,14.140,-16.520
1301,0.1164,0.9875,-0.0120,19.460,14.700,-17.360
1311,0.1359,0.9823,-0.0056,19.460,15.890,-18.270
1321,0.1508,0.9653,-0.0112,20.580,16.240,-19.040
1331,0.1593,0.9531,-0.0224,20.370,16.240,-20.160
1341,0.1784,0.9560,-0.0203,18.760,17.710,-20.650
1351,0.2040,0.9421,-0.0288,14.980,17.710,-21.700
1361,0.2108,0.9450,-0.0288,12.180,17.500,-21.560
1371,0.2150,0.9548,-0.0278,10.010,17.360,-21.210
1381,0.2262,0.9609,-0.0271,8.750,17.290,-21.280
1390,0.2252,0.9672,-0.0276,7.630,15.750,-21.910
1400,0.2259,0.9699,-0.0322,6.440,14.490,-22.890
1410,0.2220,0.9443,-0.0691,4.270,11.410,-24.430
1420,0.2120,0.9204,-0.0878,0.910,9.170,-25.200
1430,0.2225,0.8999,-0.1061,-3.710,6.020,-25.690
1440,0.2560,0.8945,-0.1071,-9.030,0.350,-24.710
1450,0.2979,0.9004,-0.0930,-14.840,-6.720,-23.030
1460,0.3523,0.9165,-0.0639,-20.370,-13.510,-20.370
1470,0.3697,1.0155,0.0483,-27.370,-21.350,-20.020
1480,0.2765,1.0646,0.1171,-24.500,-18.340,-24.360
1490,0.2316,1.1204,0.0876,-17.360,-9.100,-29.890
1500,0.1725,1.1444,0.0551,-5.530,0.700,-34.020
1510,0.1330,1.1175,-0.0266,6.440,7.070,-35.980
1520,0.1039,1.1004,-0.0822,11.270,8.190,-35.140
1529,0.0966,1.0314,-0.0734,10.290,-0.560,-25.480
1539,0.1091,0.9780,-0.0398,11.200,-3.990,-19.880
1549,0.1191,0.9111,-0.0073,13.440,-3.290,-16.380
1559,0.1193,0.8474,0.0078,16.170,0.070,-15.120
1569,0.1210,0.7959,0.0037,16.870,6.020,-14.840
1579,0.1196,0.7632,-0.0146,15.050,10.990,-14.630
1589,0.1444,0.7635,-0.0334,-3.150,19.600,-11.060
1599,0.1881,0.8030,-0.0061,-14.980,23.240,-7.420
1609,0.2147,0.8316,-0.0024,-20.510,24.220,-5.880
1619,0.2525,0.8518,-0.0190,-21.000,25.550,-6.090
1629,0.2877,0.8762,-0.0383,-21.280,25.690,-6.860
1639,0.3170,0.9111,-0.0544,-23.170,23.940,-7.140
1649,0.3399,0.9736,-0.0586,-26.740,19.250,-8.050
1658,0.3223,0.9933,-0.0700,-24.080,15.890,-9.310
1668,0.3189,0.9911,-0.0864,-19.810,11.970,-10.150
1678,0.3189,0.9733,-0.1032,-17.500,7.910,-10.080
1688,0.3260,0.9567,-0.1130,-19.180,4.410,-9.450
1698,0.3436,0.9421,-0.1025,-23.380,0.000,-8.540
1708,0.3382,0.9250,-0.0661,-27.020,-8.330,-9.590
1718,0.3367,0.9077,-0.0654,-23.310,-9.590,-11.410
1728,0.3201,0.8747,-0.0842,-20.020,-10.220,-14.070
1738,0.3006,0.8557,-0.0866,-20.160,-9.310,-16.730
1748,0.2772,0.8584,-0.0698,-23.170,-9.030,-18.690
1758,0.2547,0.8691,-0.0447,-25.550,-8.890,-19.740
1768,0.2220,0.8564,-0.0151,-24.010,-5.670,-18.340
1778,0.2118,0.8484,-0.0088,-24.430,-1.890,-17.010
1788,0.2203,0.8511,-0.0076,-26.600,1.960,-15.610
1797,0.2274,0.8630,0.0034,-30.030,5.600,-14.700
1807,0.2216,0.8845,0.0168,-33.530,8.750,-13.860
1817,0.2142,0.9101,0.0298,-36.960,12.740,-12.670
1827,0.2269,0.9343,0.0554,-37.870,18.760,-8.890
1837,0.2086,0.9328,0.0586,-36.890,21.070,-7.770
1847,0.2084,0.9226,0.0527,-36.610,25.620,-7.840
1857,0.2203,0.9018,0.0354,-37.590,29.750,-8.260
1867,0.2445,0.8933,0.0256,-41.440,32.690,-9.170
1877,0.1623,0.9121,-0.0137,-45.780,32.620,-9.870
1887,0.2338,0.8938,-0.0730,-55.930,64.120,-5.950
1897,0.2579,1.0143,-0.0837,-53.830,56.350,-3.010
1907,0.3026,0.9721,-0.0822,-40.460,45.570,-0.840
1917,0.3062,0.9279,-0.1354,-34.230,36.330,-2.660
1926,0.3606,0.9296,-0.1796,-33.530,38.500,-5.180
1936,0.3855,0.9504,-0.1796,-33.320,42.280,-9.590
1946,0.3692,0.9906,-0.2406,-30.030,46.410,-19.950
1956,0.3499,0.9755,-0.2784,-30.170,53.830,-23.170
1966,0.3133,0.9653,-0.3057,-34.090,59.220,-25.270
1976,0.2738,0.9455,-0.3177,-41.510,61.600,-27.020
1986,0.2208,0.9018,-0.3121,-49.840,61.250,-28.140
1996,0.1850,0.8606,-0.2967,-56.770,57.260,-27.720
2006,0.2101,0.8281,-0.2765,-62.440,53.410,-24.150
2016,0.2379,0.8225,-0.2760,-62.720,54.390,-24.010
2026,0.2657,0.8176,-0.2769,-62.160,56.980,-24.220
2036,0.2874,0.8091,-0.2816,-59.360,60.550,-24.710
2046,0.2908,0.8047,-0.2984,-55.160,63.770,-23.940
2056,0.2911,0.8015,-0.3294,-51.240,67.690,-21.560
2065,0.2967,0.7840,-0.4153,-47.810,72.730,-16.660
2075,0.3116,0.7867,-0.4536,-49.560,74.200,-14.280
2085,0.3206,0.7937,-0.4885,-52.080,73.080,-11.830
2095,0.3301,0.8057,-0.5197,-55.370,71.190,-9.520
2105,0.3372,0.8211,-0.5449,-59.990,68.880,-7.280
2115,0.3392,0.8603,-0.5568,-65.170,66.780,-4.620
2125,0.3353,0.9172,-0.5468,-71.750,61.600,1.050
2135,0.3257,0.9209,-0.5385,-72.730,59.150,2.660
2145,0.2960,0.9089,-0.5305,-71.960,56.280,4.130
2155,0.2711,0.8926,-0.5324,-68.460,54.880,5.180
2165,0.2403,0.8628,-0.5458,-63.910,55.090,5.600
2175,0.2257,0.8123,-0.5661,-60.410,57.750,5.880
2185,0.2320,0.7947,-0.5815,-57.890,65.310,5.320
2195,0.2518,0.7776,-0.5971,-58.240,68.180,5.740
2204,0.2786,0.7535,-0.6195,-58.660,69.370,6.720
2214,0.3060,0.7452,-0.6434,-59.990,69.020,6.300
2224,0.3282,0.7544,-0.6576,-62.650,65.870,4.410
2234,0.3133,0.7383,-0.6566,-64.750,59.500,2.170
2244,0.2730,0.7405,-0.6412,-63.980,43.820,-1.960
2254,0.2445,0.7396,-0.6215,-61.810,40.180,-3.990
2264,0.2237,0.7210,-0.5990,-58.380,40.040,-5.110
2274,0.2025,0.6905,-0.5739,-54.460,42.980,-5.740
2284,0.1867,0.6664,-0.5558,-50.400,46.970,-6.230
2294,0.1972,0.6798,-0.5466,-48.300,52.220,-6.650
2304,0.1957,0.6686,-0.5592,-45.360,56.000,-7.140
2314,0.1837,0.6405,-0.5727,-43.680,53.270,-6.930
2324,0.1552,0.6222,-0.5812,-42.350,48.720,-6.230
2333,0.1444,0.5949,-0.5790,-41.090,45.500,-6.020
2343,0.1266,0.5517,-0.5768,-39.340,42.210,-5.950
2353,0.0844,0.4919,-0.5824,-36.960,38.290,-6.930
2363,0.0798,0.5012,-0.5744,-36.260,42.210,-9.450
2373,0.0769,0.5273,-0.5646,-37.730,44.800,-10.640
2383,0.0715,0.5441,-0.5568,-39.270,47.390,-11.970
2393,0.0654,0.5502,-0.5539,-39.760,49.980,-12.600
2403,0.0537,0.5815,-0.5512,-40.040,53.130,-12.810
2413,0.0459,0.6168,-0.5680,-38.780,57.050,-12.390
2423,0.0425,0.6056,-0.5998,-32.200,63.700,-11.270
2433,0.0481,0.5966,-0.6512,-29.750,67.970,-9.940
2443,0.0654,0.5941,-0.6937,-28.910,70.490,-9.240
2453,0.0800,0.5836,-0.7305,-29.890,73.430,-9.380
2463,0.0844,0.5612,-0.7652,-33.040,75.250,-10.010
2472,0.0922,0.6146,-0.7349,-37.520,76.650,-10.360
2482,0.1025,0.6478,-0.7161,-40.460,80.850,-9.660
2492,0.0983,0.6661,-0.6983,-37.450,83.090,-8.540
2502,0.0939,0.6678,-0.6966,-33.250,84.910,-6.930
2512,0.0686,0.6442,-0.7035,-29.540,85.820,-5.320
2522,0.0405,0.6185,-0.7122,-28.350,85.680,-3.570
2532,0.0222,0.5512,-0.7364,-29.540,104.370,0.560
2542,0.0242,0.5080,-0.7447,-40.740,89.180,2.730
2552,0.0295,0.4795,-0.7457,-49.070,89.530,4.900
2562,0.0637,0.4756,-0.7352,-58.450,90.860,6.090
2572,0.0703,0.4560,-0.7347,-68.110,91.420,6.020
2582,0.0515,0.4250,-0.7291,-77.210,91.490,5.390
2592,0.0468,0.4189,-0.6947,-86.240,89.530,1.750
2601,0.0351,0.4358,-0.6632,-97.370,88.340,-0.630
2611,0.0583,0.4553,-0.6293,-95.620,87.640,-3.220
2621,0.0810,0.4526,-0.6098,-90.090,89.180,-6.720
2631,0.0456,0.4429,-0.5998,-83.860,91.700,-9.870
2641,0.0112,0.4536,-0.5683,-80.010,94.640,-11.970
2651,-0.0490,0.4363,-0.5475,-73.220,98.910,-12.880
2661,-0.0698,0.3816,-0.5673,-71.680,101.430,-12.740
2671,-0.0664,0.3109,-0.6063,-73.710,107.660,-13.160
2681,-0.0344,0.2555,-0.6742,-77.490,115.360,-16.030
2691,-0.0390,0.2567,-0.7405,-82.390,118.580,-20.510
2701,-0.0554,0.3094,-0.7845,-85.470,115.430,-24.780
2711,-0.0813,0.3567,-0.9008,-77.770,99.470,-31.710
2721,-0.1078,0.3855,-0.9428,-70.420,86.520,-33.670
2730,-0.1530,0.4407,-0.9579,-62.720,73.220,-35.420
2740,-0.2264,0.5424,-0.9460,-54.460,59.990,-40.740
2750,-0.3599,0.6068,-0.9152,-41.510,49.350,-46.550
2760,-0.4790,0.5388,-0.9140,-22.890,38.500,-48.510
2770,-0.6088,0.3372,-0.8581,-0.350,16.240,-42.350
2780,-0.6290,0.2384,-0.8562,-0.280,8.680,-36.190
2790,-0.5566,0.1774,-0.8464,-4.760,9.100,-30.520
2800,-0.4504,0.1283,-0.8435,-8.190,17.920,-30.590
2810,-0.3875,0.1069,-0.8459,-10.220,29.120,-36.050
2820,-0.3316,0.1405,-0.8838,-11.970,40.880,-41.230
2830,-0.3540,0.3863,-0.9753,-13.300,63.350,-49.350
2840,-0.2755,0.1820,-1.7497,-5.880,68.670,-51.940
2850,-0.4390,0.4370,-2.1021,-14.770,34.580,-47.670
2859,-0.4124,1.1666,-2.2272,-4.760,9.450,-58.310
2869,-0.4834,1.2783,-1.9457,29.750,-10.220,-63.840
2879,-0.8496,0.1315,-2.0296,62.160,-30.940,-23.450
2889,-0.3387,0.2098,-1.2664,-19.110,-75.040,51.310
2899,-0.4900,0.4202,-1.1087,-2.450,-43.190,31.430
2909,-0.5651,0.4011,-0.9928,18.900,3.150,15.750
2919,-0.5014,0.1993,-0.8938,32.970,38.290,4.340
2929,-0.4326,0.0483,-0.7830,43.680,60.060,-5.320
2939,-0.4290,-0.1200,-0.7213,64.960,72.730,-15.540
2949,-0.4324,-0.2340,-0.7379,93.940,102.410,-33.740
2959,-0.4902,-0.1745,-0.7727,94.920,104.930,-38.920
2969,-0.5658,-0.1349,-0.8503,89.320,98.210,-38.570
2979,-0.5668,-0.1493,-0.9809,79.520,84.000,-32.340
2989,-0.5314,-0.1144,-1.1285,57.610,62.790,-24.640
2998,-0.4226,0.0449,-1.2886,26.250,32.760,-17.220
3008,-0.3228,0.2540,-1.4528,-13.860,-29.190,-7.910
3018,-0.2628,0.2745,-1.3627,-21.000,-32.830,-6.300
3028,-0.2528,0.2557,-1.2066,-20.300,-17.150,-6.650
3038,-0.3050,0.2711,-0.9516,-13.650,15.050,-7.210
3048,-0.4187,0.2808,-0.8050,-0.210,44.310,-1.890
3058,-0.5100,0.3436,-0.8374,13.020,64.050,4.410
3068,-0.5097,0.5258,-0.9509,19.390,90.930,16.940
3078,-0.4377,0.5693,-0.9309,15.750,85.470,27.860
3088,-0.3804,0.5754,-0.9221,12.670,74.270,38.430
3098,-0.3182,0.5871,-0.8906,13.860,66.850,44.940
3108,-0.2952,0.6115,-0.8655,22.750,70.000,46.970
3118,-0.3370,0.6151,-0.8711,35.350,82.530,48.440
3127,-0.4041,0.5690,-0.8374,55.790,122.430,56.140
3137,-0.4275,0.5263,-0.8120,61.180,143.010,60.340
3147,-0.4336,0.4951,-0.7584,62.510,163.380,63.490
3157,-0.4492,0.4758,-0.7091,61.810,176.050,65.870
3167,-0.4531,0.4675,-0.6454,59.430,181.790,66.150
3177,-0.4209,0.4734,-0.5653,58.800,182.910,63.840
3187,-0.3728,0.4821,-0.5263,70.630,185.220,49.280
3197,-0.2928,0.4987,-0.5573,76.510,188.300,37.100
3207,-0.2960,0.5775,-0.6078,78.050,189.840,21.630
3217,-0.6120,0.8613,-0.6032,72.100,192.290,2.520
3227,-1.3864,1.2117,-0.5902,60.480,190.610,-13.510
3237,-1.9945,1.2920,-0.7764,55.720,174.720,-14.630
3247,-2.4542,0.8430,-1.1988,162.680,209.370,-5.110
3257,-2.1989,0.4680,-1.2871,234.710,270.340,5.040
3266,-1.5240,0.2560,-1.0421,230.790,310.660,20.440
3276,-1.0121,0.2054,-0.7310,164.220,314.720,45.920
3286,-0.6220,0.2442,-0.4014,91.770,298.760,62.650
3296,-0.4136,0.3321,-0.1591,36.610,273.490,62.230
3306,-0.4158,0.4587,0.0232,-19.740,196.140,41.720
3316,-0.4712,0.4904,0.0576,-27.230,148.960,26.740
3326,-0.4714,0.5466,0.0878,-28.210,102.620,11.270
3336,-0.4521,0.6019,0.0434,-25.480,62.580,-2.100
3346,-0.5053,0.6583,-0.0076,-19.810,35.420,-11.060
3356,-0.5793,0.7230,-0.0378,-15.540,21.350,-14.630
3366,-0.8225,0.7513,-0.0573,-5.250,7.280,-5.880
3376,-0.9421,0.7347,-0.0820,1.050,10.360,6.860
3386,-1.0036,0.6690,-0.1147,8.400,22.260,20.300
3395,-1.0231,0.6044,-0.1508,20.860,37.730,29.050
3405,-1.0658,0.5148,-0.1964,36.400,53.340,34.300
3415,-1.1070,0.4465,-0.2579,50.400,71.470,36.330
3425,-1.1080,0.4287,-0.2647,59.220,112.840,38.850
3435,-1.0670,0.4895,-0.1640,61.600,129.290,39.340
3445,-1.0058,0.4592,-0.1791,73.850,140.000,36.050
3455,-0.9960,0.4724,-0.0956,82.250,146.090,31.570
3465,-0.9711,0.4585,-0.0517,89.950,155.610,26.180
3475,-0.9655,0.4309,0.0066,94.430,161.140,24.010
3485,-0.9265,0.4536,0.0981,80.640,148.890,25.970
3495,-0.8496,0.4773,0.1945,69.510,139.370,29.400
3505,-0.8594,0.4968,0.2957,57.050,126.770,35.840
3515,-0.8869,0.5100,0.3209,47.600,114.240,40.180
3524,-0.9211,0.5480,0.2830,38.500,100.450,44.870
3534,-0.9262,0.5771,0.2516,35.140,87.920,48.930
3544,-0.9138,0.5263,0.1825,43.120,69.230,58.590
3554,-0.9333,0.5090,0.1481,44.100,64.960,61.180
3564,-0.9633,0.5002,0.1005,45.220,64.680,61.810
3574,-0.9950,0.4719,0.0874,45.920,68.460,61.740
3584,-1.0280,0.4577,0.0749,46.970,72.170,59.290
3594,-1.0211,0.4204,0.0661,48.300,74.970,55.860
3604,-1.0038,0.3457,0.1401,48.230,76.580,44.450
3614,-1.0014,0.2684,0.1654,48.510,73.290,41.300
3624,-1.0241,0.2208,0.1889,47.250,69.300,37.800
3634,-1.0602,0.1752,0.2037,46.060,65.310,35.490
3644,-1.0675,0.1266,0.2033,43.890,60.830,33.250
3653,-1.0846,0.0964,0.2196,38.990,57.260,30.940
3663,-1.0817,0.1069,0.2455,25.830,49.490,29.890
3673,-1.0631,0.1554,0.2635,15.470,44.870,28.070
3683,-1.0538,0.2006,0.2601,2.940,35.910,24.570
3693,-1.0502,0.2308,0.2220,-9.030,26.600,19.040
3703,-1.0246,0.2850,0.2186,-21.980,22.050,11.830
3713,-1.0050,0.3821,0.3231,-31.710,16.800,5.880
3723,-0.9694,0.4907,0.2772,-21.140,2.660,6.370
3733,-0.9562,0.4775,0.2867,-10.080,-0.910,8.680
3743,-0.9309,0.4497,0.2923,1.470,-0.420,12.180
3753,-0.9118,0.3784,0.2996,13.720,1.330,17.010
3763,-0.9216,0.2928,0.3055,24.850,3.080,22.120
3773,-0.9594,0.1754,0.3558,31.220,4.060,25.550
3782,-0.9658,0.1706,0.4014,24.640,10.360,25.340
3792,-0.9682,0.1876,0.4187,19.040,16.940,23.170
3802,-0.9670,0.2113,0.4309,13.440,23.240,20.020
3812,-0.9743,0.2189,0.4155,8.750,27.230,16.660
3822,-0.9794,0.2386,0.4021,4.690,30.940,13.160
3832,-1.0185,0.2791,0.3579,2.170,33.180,11.270
3842,-1.0224,0.2862,0.3240,4.690,33.460,9.030
3852,-1.0189,0.2913,0.3026,6.580,33.530,7.630
3862,-1.0211,0.2967,0.2940,9.310,32.970,5.880
3872,-1.0324,0.2926,0.2857,12.180,32.480,2.940
3882,-1.0104,0.2872,0.2906,13.020,32.340,1.330
3892,-0.9923,0.2591,0.3038,15.400,31.500,1.400
3902,-0.9923,0.2445,0.3333,19.180,29.260,2.380
3912,-0.9960,0.2338,0.3809,21.070,24.990,3.360
3921,-0.9850,0.2257,0.4324,22.890,20.020,3.360
3931,-0.9758,0.1832,0.4690,25.690,10.500,2.730
3941,-1.0392,0.1342,0.4858,26.250,-3.990,-0.070
3951,-1.0238,0.0888,0.5122,21.070,-5.530,-3.080
3961,-1.0158,0.0800,0.4968,10.640,-0.630,-7.140
3971,-1.0077,0.0961,0.4839,5.810,-0.070,-10.850
3981,-0.9548,0.1340,0.4563,2.520,1.960,-13.720
3991,-0.9462,0.1137,0.4272,1.120,0.420,-18.690
4001,-0.9157,0.1103,0.4280,-3.570,-4.550,-23.170
4011,-0.8577,0.1315,0.4285,-10.500,-11.340,-24.150
4021,-0.8596,0.1671,0.4204,-25.410,-22.050,-32.480
4031,-0.8262,0.2123,0.4194,-33.250,-20.090,-38.850
4041,-0.8435,0.2528,0.4194,-39.760,-21.070,-44.800
4050,-0.8862,0.3296,0.4421,-46.900,-20.930,-47.810
4060,-0.9016,0.4050,0.4560,-51.380,-13.090,-49.070
4070,-0.9538,0.4878,0.3860,-48.230,-1.260,-49.980
4080,-0.9767,0.5153,0.3662,-44.030,17.290,-42.560
4090,-0.9870,0.5180,0.3257,-40.950,21.700,-37.450
4100,-0.9999,0.5000,0.2562,-35.280,23.730,-32.130
4110,-0.9914,0.4821,0.2164,-31.290,22.750,-26.320
4120,-0.9684,0.4490,0.1840,-27.370,18.830,-21.910
4130,-0.9799,0.3933,0.1720,-20.160,16.240,-20.020
4140,-0.9938,0.3870,0.2052,-10.360,13.370,-20.300
4150,-1.0026,0.4006,0.2813,-11.760,12.320,-20.650
4160,-1.0085,0.4348,0.3528,-14.000,11.410,-19.390
4170,-0.9975,0.4802,0.4089,-15.610,10.710,-17.080
4179,-0.9745,0.5297,0.4229,-15.610,10.640,-14.840
4189,-0.9255,0.5985,0.3784,-14.420,13.440,-9.240
4199,-0.9111,0.5902,0.3272,-6.510,16.170,-7.700
4209,-0.8935,0.5671,0.2821,-1.050,18.620,-6.370
4219,-0.8835,0.5339,0.2530,4.340,19.670,-5.180
4229,-0.8747,0.4980,0.2323,9.590,19.110,-4.410
4239,-0.8733,0.4551,0.2259,14.140,16.800,-5.180
4249,-0.8860,0.3958,0.2574,16.450,13.020,-7.770
4259,-0.8938,0.3792,0.2769,15.680,13.370,-8.820
